year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2017,170003004485,04485,PAEC Alternative Elementary,1700030,Proviso Area Exceptional Child,IL-06-016-8030-60,0601680306004,1636 S 10th Ave,Maywood,IL,60153,1636 S 10th Ave,Maywood,IL,60153,(708)338-3250,Illinois,41.871949,-87.845732,176,16980,Suburb large,17031,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,5,36,1,37,No,No,No,Yes,46,17007,17004,170003004485,1707,NA,Yes participating without using any Provision or the CEP
2017,170003004486,04486,PAEC Alternative High School,1700030,Proviso Area Exceptional Child,IL-06-016-8030-60,0601680306009,1636 S 10th Ave,Maywood,IL,60153,1636 S 10th Ave,Maywood,IL,60153,(708)450-1515,Illinois,41.871949,-87.845732,176,16980,Suburb large,17031,Secondary,Special education school,Open,9,10,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,10,29,0,29,No,Yes,No,No,65,17007,17004,170003004486,1707,NA,Yes participating without using any Provision or the CEP
2017,170003004490,04490,Proviso Area Except Child Center,1700030,Proviso Area Exceptional Child,IL-06-016-8030-60,0601680306005,1000 Van Buren St,Maywood,IL,60153,1000 Van Buren St,Maywood,IL,60153,(708)450-2129,Illinois,41.872804,-87.845372,176,16980,Suburb large,17031,Secondary,Special education school,Open,9,9,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,21,107,0,107,No,Yes,No,No,196,17007,17004,170003004490,1707,NA,No
2017,170003006266,06266,PAEC Academy,1700030,Proviso Area Exceptional Child,IL-06-016-8030-60,0601680306011,607 N Hillside Ave,Hillside,IL,60162,607 N Hillside Ave,Hillside,IL,60162,(708)236-5153,Illinois,41.880937,-87.907824,176,16980,Suburb large,17031,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,11,49,0,49,No,No,No,Yes,59,17007,17004,170003006266,1707,NA,Yes participating without using any Provision or the CEP
2017,170003104501,04501,North Shore Academy,1700031,Northern Suburban Spec Ed Dist,IL-34-049-8040-60,3404980406001,760 Red Oak Ln,Highland Park,IL,60035,760 Red Oak Ln,Highland Park,IL,60035,(847)831-0603,Illinois,42.165874,-87.820092,176,16980,Suburb large,17097,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,13,11,0,11,No,No,No,Yes,95,17058,17029,170003104501,1710,NA,Yes participating without using any Provision or the CEP
2017,170003105831,05831,North Shore Academy Elem,1700031,Northern Suburban Spec Ed Dist,IL-34-049-8040-60,3404980406003,255 Revere Dr,Northbrook,IL,60062,255 Revere Dr,Northbrook,IL,60062,(847)291-7905,Illinois,42.1483,-87.802251,176,16980,Suburb large,17031,Primary,Special education school,Open,4,4,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,7,8,0,8,Yes,No,No,No,38,17058,17029,170003105831,1710,NA,No
2017,170003105832,05832,Ed & Life Skills Transition,1700031,Northern Suburban Spec Ed Dist,IL-34-049-8040-60,3404980406005,1330 Shermer Rd,Northbrook,IL,60062,1330 Shermer Rd,Northbrook,IL,60062,(847)847-5590,Illinois,42.129061,-87.826875,176,16980,Suburb large,17031,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,8,3,0,3,No,Yes,No,No,41,17057,17029,170003105832,1710,NA,No
2017,170003105833,05833,Arbor Academy,1700031,Northern Suburban Spec Ed Dist,IL-34-049-8040-60,3404980406006,776 Red Oak Ln,Highland Park,IL,60035,776 Red Oak Ln,Highland Park,IL,60035,(847)831-5100,Illinois,42.166487,-87.821133,176,16980,Suburb large,17097,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,8,3,0,3,No,No,No,Yes,23,17058,17029,170003105833,1710,NA,No
2017,170003106525,06525,Winnetka Covenant Preschool,1700031,Northern Suburban Spec Ed Dist,IL-34-049-8040-60,3404980406007,1200 Hibbard Rd,Wilmette,IL,60091,1200 Hibbard Rd,Wilmette,IL,60091,(847)446-4300,Illinois,42.085552,-87.751024,176,16980,Suburb large,17031,Prekindergarten,Special education school,New,Pre-K,Pre-K,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,1,NA,NA,3,Yes,No,No,No,9,17017,17009,170003106525,1709,NA,No
2017,170003201603,01603,James Whitcomb Riley School,1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506010,1209 E Burr Oak Dr,Arlington Heights,IL,60004,1209 E Burr Oak Dr,Arlington Heights,IL,60004,(847)670-3400,Illinois,42.128054,-87.967375,176,16980,City small,17031,Middle,Special education school,Open,6,6,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,6,6,0,6,No,No,Yes,No,13,17053,17027,170003201603,1708,NA,No
2017,170003203950,03950,Timber Ridge School,1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506012,201 S Evanston Ave,Arlington Heights,IL,60004,201 S Evanston Ave,Arlington Heights,IL,60004,(847)463-8300,Illinois,42.079699,-87.952192,176,16980,City small,17031,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,14,41,0,41,No,No,No,Yes,85,17053,17027,170003203950,1709,NA,Yes participating without using any Provision or the CEP
2017,170003205094,05094,Kirk School,1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506002,520 S Plum Grove Rd,Palatine,IL,60067,520 S Plum Grove Rd,Palatine,IL,60067,(847)463-8500,Illinois,42.100873,-88.044692,176,16980,Suburb large,17031,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,43,43,0,43,No,Yes,No,No,178,17054,17027,170003205094,1706,NA,Yes participating without using any Provision or the CEP
2017,170003205095,05095,Miner School,1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506004,1101 E Miner St,Arlington Heights,IL,60004,1101 E Miner St,Arlington Heights,IL,60004,(847)463-8400,Illinois,42.084126,-87.969771,176,16980,City small,17031,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,18,20,0,20,No,Yes,No,No,92,17053,17027,170003205095,1709,NA,Yes participating without using any Provision or the CEP
2017,170003206204,06204,Deaf/Hard of Hearing (Dist 62),1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506013,1375 S 5th Ave,Des Plaines,IL,60018,1375 S 5th Ave,Des Plaines,IL,60018,(847)463-8174,Illinois,42.028038,-87.905524,176,16980,City small,17031,Prekindergarten,Special education school,Open,Pre-K,Pre-K,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,8,11,0,11,Yes,No,No,No,20,17055,17028,170003206204,1709,NA,No
2017,170003206216,06216,Deaf/Hard of Hearing (Dist 23),1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506014,700 N Schoenbeck Rd,Prospect Heights,IL,60070,700 N Schoenbeck Rd,Prospect Heights,IL,60070,(847)463-8174,Illinois,42.108213,-87.947073,176,16980,Suburb large,17031,Middle,Special education school,Open,7,7,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,1,NA,NA,NA,No,No,Yes,No,5,17053,17027,170003206216,1709,NA,No
2017,170003206222,06222,Deaf/Hard of Hearing (Dist 214),1700032,NW Suburban Spec Educ Org,IL-05-016-8050-60,0501680506015,1900 E Thomas St,Arlington Heights,IL,60004,1900 E Thomas St,Arlington Heights,IL,60004,(847)463-8174,Illinois,42.103895,-87.959363,176,16980,City small,17031,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,4,NA,NA,NA,No,Yes,No,No,8,17053,17027,170003206222,1709,NA,No
2017,170003905229,05229,Philip J Rock Center and School,1700039,Philip J Rock Center and School,IL-19-022-0200-63,1902202006301,818 Du Page Blvd,Glen Ellyn,IL,60137,818 Du Page Blvd,Glen Ellyn,IL,60137,(630)790-2474,Illinois,41.861607,-88.05183,176,16980,Suburb large,17043,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,3,NA,NA,NA,No,Yes,No,No,6,17048,17024,170003905229,1706,NA,No
2017,170004100254,00254,GCMS High School,1700041,Gibson City-Melvin-Sibley CUSD 5,IL-09-027-0050-26,0902700500001,815 N Church St,Gibson City,IL,60936,815 N Church St,Gibson City,IL,60936,(217)784-4292,Illinois,40.47477,-88.374604,-2,16580,Town distant,17053,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,26,67,24,91,No,Yes,No,No,312,17106,17053,170004100254,1716,NA,Yes participating without using any Provision or the CEP
2017,170004100268,00268,GCMS Middle School,1700041,Gibson City-Melvin-Sibley CUSD 5,IL-09-027-0050-26,0902700501003,316 E 19th St,Gibson City,IL,60936,316 E 19th St,Gibson City,IL,60936,(217)784-8731,Illinois,40.480652,-88.371794,-2,16580,Rural fringe,17053,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,19,78,17,95,No,No,Yes,No,227,17106,17053,170004100268,1716,NA,Yes participating without using any Provision or the CEP
2017,170004100272,00272,GCMS Elementary School,1700041,Gibson City-Melvin-Sibley CUSD 5,IL-09-027-0050-26,0902700502004,902 N Church St,Gibson City,IL,60936,902 N Church St,Gibson City,IL,60936,(217)784-4278,Illinois,40.475588,-88.372702,-2,16580,Town distant,17053,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,40,162,31,193,Yes,No,No,No,466,17106,17053,170004100272,1716,NA,Yes participating without using any Provision or the CEP
2017,170004405230,05230,Farmington Central High Sch,1700044,Farmington Central CUSD 265,IL-48-072-2650-26,4807226500001,310 N Lightfoot Rd,Farmington,IL,61531,310 N Lightfoot Rd,Farmington,IL,61531,(309)245-1000,Illinois,40.693669,-89.983817,427,37900,Rural distant,17143,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,28,141,20,161,No,Yes,No,No,445,17091,17046,170004405230,1718,NA,Yes participating without using any Provision or the CEP
2017,170004405737,05737,Farmington Central Jr High Sch,1700044,Farmington Central CUSD 265,IL-48-072-2650-26,4807226501001,300 N Lightfoot Rd,Farmington,IL,61531,300 N Lightfoot Rd,Farmington,IL,61531,(309)245-1000,Illinois,40.692884,-89.982939,427,37900,Rural distant,17143,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,22,118,14,132,No,No,Yes,No,296,17091,17046,170004405737,1718,NA,Yes participating without using any Provision or the CEP
2017,170004405738,05738,Farmington Central Elem Sch,1700044,Farmington Central CUSD 265,IL-48-072-2650-26,4807226502002,108 N Lightfoot Rd,Farmington,IL,61531,108 N Lightfoot Rd,Farmington,IL,61531,(309)245-1000,Illinois,40.692523,-89.984276,427,37900,Rural distant,17143,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,40,233,30,263,Yes,No,No,No,634,17091,17046,170004405738,1718,NA,Yes participating without using any Provision or the CEP
2017,170004505236,05236,Gallatin High School,1700045,Gallatin CUSD 7,IL-20-030-0070-26,2003000700001,5175 Highway 13,Junction,IL,62954,5175 Highway 13,Junction,IL,62954,(618)272-5141,Illinois,37.741678,-88.277422,-2,-2,Rural distant,17059,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,16,100,7,107,No,Yes,No,No,205,17118,17059,170004505236,1715,NA,Yes participating without using any Provision or the CEP
2017,170004505239,05239,Gallatin Elementary School,1700045,Gallatin CUSD 7,IL-20-030-0070-26,2003000702001,5175 Highway 13,Junction,IL,62954,5175 Highway 13,Junction,IL,62954,(618)272-7008,Illinois,37.741678,-88.277422,-2,-2,Rural distant,17059,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,23,204,23,227,Yes,No,No,No,302,17118,17059,170004505239,1715,NA,Yes participating without using any Provision or the CEP
2017,170004505560,05560,Gallatin Junior High School,1700045,Gallatin CUSD 7,IL-20-030-0070-26,2003000701001,5175 Highway 13,Junction,IL,62954,5175 Highway 13,Junction,IL,62954,(618)272-7008,Illinois,37.741678,-88.277422,-2,-2,Rural distant,17059,Middle,Regular school,Open,5,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,15,143,6,149,No,No,Yes,No,245,17118,17059,170004505560,1715,NA,Yes participating without using any Provision or the CEP
2017,170004805562,05562,Oakland Education Center,1700048,Franklin-Jefferson Co Sp Ed Dist,IL-13-041-8010-60,1304180106005,1722 Oakland Ave,Mount Vernon,IL,62864,1722 Oakland Ave,Mount Vernon,IL,62864,(618)244-5720,Illinois,38.325629,-88.911752,-2,34500,Town distant,17081,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,1,13,0,13,No,No,No,Yes,16,17115,17058,170004805562,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,170005105565,05565,Bryce Ash Grove Ed Ctr,1700051,Iroquois Special Education,IL-32-038-8010-60,3203880106007,1101 N 1800 East Rd,Milford,IL,60953,1101 N 1800 East Rd,Milford,IL,60953,(815)889-4120,Illinois,40.647478,-87.788486,-2,-2,Rural distant,17075,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,4,8,0,8,No,No,No,Yes,11,17106,17053,170005105565,1716,NA,Yes participating without using any Provision or the CEP
2017,170005203643,03643,Tri-County Ward,1700052,Tri-County Sp Ed Jnt Agreement,IL-30-039-1860-61,3003918606107,120 E Spring St,Du Quoin,IL,62832,120 E Spring St,Du Quoin,IL,62832,(618)542-5954,Illinois,38.014742,-89.238117,-2,-2,Town distant,17145,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,9,52,0,52,No,No,No,Yes,70,17116,17058,170005203643,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,170005204759,04759,Tri-County South - Choate,1700052,Tri-County Sp Ed Jnt Agreement,IL-30-039-1860-61,3003918606104,PO Box 379,Anna,IL,62906,PO Box 379,Anna,IL,62906,(618)833-4541,Illinois,37.477627,-89.242658,-2,-2,Town distant,17181,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,4,18,0,18,No,No,No,Yes,20,17115,17058,170005204759,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,170005205825,05825,Tri-County Center,1700052,Tri-County Sp Ed Jnt Agreement,IL-30-039-1860-61,3003918606109,1725 Shomaker Dr,Murphysboro,IL,62966,1725 Shomaker Dr,Murphysboro,IL,62966,(618)684-2109,Illinois,37.756345,-89.341753,-2,16060,Town fringe,17077,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,8,49,0,49,No,No,No,Yes,58,17115,17058,170005205825,1712,NA,Yes under the Community Eligibility Provision (CEP)
2017,170005206208,06208,Tri-County Sacred Heart School,1700052,Tri-County Sp Ed Jnt Agreement,IL-30-039-1860-61,3003918606102,PO Box 472,Du Quoin,IL,62832,PO Box 472,Du Quoin,IL,62832,(618)790-2323,Illinois,38.011582,-89.238159,-2,-2,Town distant,17145,Missing/not reported,Special education school,Closed,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,No,Yes,No,Yes,NA,17116,17058,170005206208,1712,NA,NA
2017,170005404841,04841,Mades-Johnstone Center,1700054,Mid-Valley Special Ed Coop,IL-31-045-3030-61,3104530306101,1304 Ronzheimer Ave,St Charles,IL,60174,1304 Ronzheimer Ave,St Charles,IL,60174,(331)228-4858,Illinois,41.906782,-88.293811,176,16980,Suburb large,17089,High,Special education school,Open,12,12,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,48,20,0,20,No,Yes,No,No,44,17049,17025,170005404841,1714,NA,No
2017,170005605105,05105,Kankakee Area Co-Op Day School,1700056,Kankakee Area Spec Educ Coop,IL-32-046-8500-60,3204685006003,1 Stuart Dr,Kankakee,IL,60901,1 Stuart Dr,Kankakee,IL,60901,(815)939-3651,Illinois,41.078975,-87.870743,176,28100,Suburb small,17091,Primary,Special education school,Open,4,5,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,3,NA,NA,NA,Yes,No,No,No,2,17079,17040,170005605105,1702,NA,Yes participating without using any Provision or the CEP
2017,170005606397,06397,The Communications Program,1700056,Kankakee Area Spec Educ Coop,IL-32-046-8500-60,3204685006004,5200 E Center St,Bourbonnais,IL,60914,5200 E Center St,Bourbonnais,IL,60914,(815)933-1503,Illinois,41.191195,-87.776391,176,28100,Rural fringe,17091,Primary,Special education school,Open,Kindergarten,Kindergarten,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,2,NA,NA,NA,Yes,No,No,No,1,17034,17017,170005606397,1702,NA,No
2017,170005904440,04440,Gages Lake School,1700059,Spec Educ Dist Lake County/Sedol,IL-34-049-8250-60,3404982506008,18180 W Gages Lake,Gages Lake,IL,60030,18180 W Gages Lake,Gages Lake,IL,60030,(847)223-5586,Illinois,42.353939,-87.98613,176,16980,Suburb large,17097,Ungraded,Special education school,Open,Ungraded,Ungraded,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,26,104,0,104,No,No,No,Yes,157,17062,17031,170005904440,1710,NA,Yes participating without using any Provision or the CEP
